Geography ID,Transportation Burden Pct Income,Energy Burden Pct Income
G06059074601,0.038299924,0.0146
G06073016901,0.041820569,0.0266999999999999
G06059074602,0.046993877,0.0171
G06073016902,0.046470657,0.0301
G06059074701,0.048715333,0.0171
G06059074702,0.051402394,0.016
G06059074806,0.055638867,0.0187
G06065044404,0.047658126,0.0608999999999999
G06037533805,0.041734273,0.0171
G06081613700,0.028140842,0.0115
G06059074901,0.05269552,0.0181
G06059075002,0.047774114,0.0176
G06059075003,0.048003409,0.0175
G06059075201,0.047104312,0.0184
G06059075202,0.04450742,0.0174
G06059075301,0.040922189,0.015
G06059099202,0.048547494,0.016
G06001403600,0.017386474,0.0073
G06073008702,0.04213968,0.016
G06059075302,0.036546182,0.0146
G06059099203,0.039916822,0.0172
G06059075303,0.032732292,0.0121999999999999
G06059099204,0.033951045,0.0154
G06059075401,0.032647441,0.0134
G06067007010,0.040781882,0.0161
G06059075403,0.038330556,0.0133
G06037235201,0.033011298,0.0336
G06067007012,0.033980313,0.0231
G06037463500,0.021896028,0.0121
G06059075404,0.03838454,0.0144999999999999
G06037235202,0.03281659,0.0308999999999999
G06067007013,0.033976285,0.0223
G06059075405,0.03410214,0.0137
G06067007014,0.041781796,0.026
G06059075507,0.033982951,0.0132
G06059075513,0.035560473,0.0143
G06059075514,0.047063351,0.0162
G06059075515,0.051569508,0.0098
G06071008708,0.051239843,0.0187
G06059075603,0.032236567,0.0141
G06059099248,0.039699577,0.017
G06041123000,0.018969203,0.0107
G06059099250,0.038011508,0.0132
G06059075607,0.034475403,0.0113
G06059001304,0.037554885,0.0195
G06059075702,0.028280768,0.0135
G06085509102,0.02263147,0.0052
G06037228310,0.039763293,0.0265
G06059075703,0.024194354,0.0121999999999999
G06059075805,0.054944835,0.0172
G06077000401,0.026488621,0.0305
G06037432601,0.044238586,0.0184
G06059075806,0.047829561,0.0139999999999999
G06077000402,0.029908096,0.0375999999999999
G06059075811,0.05915435,0.0175
G06023010901,0.053032862,0.0374
G06071008002,0.065984289,0.0283
G06037555202,0.035440463,0.0144
G06059075812,0.034284304,0.016
G06059075813,0.041693595,0.0124
G06059075814,0.0301802,0.0113
G06059075902,0.041228051,0.0173
G06037213402,0.033522302,0.0173
G06059001602,0.029527093,0.0118999999999999
G06059076000,0.042697477,0.0155
G06059076101,0.043524044,0.0172
G06037532304,0.047857946,0.016
G06067007422,0.039777907,0.0292
G06059076102,0.041315447,0.0172
G06059076201,0.029617832,0.0121999999999999
G06059076202,0.034713028,0.0144999999999999
G06059076204,0.058945948,0.0187
G06075060100,0.019400865,0.0076
G06059086303,0.044655413,0.0165
G06077002000,0.074031465,0.051
G06059086306,0.036753464,0.0208
G06101050604,0.031199158,0.024
G06059088702,0.040711727,0.0165
G06085503002,0.023588395,0.0129
G06037800326,0.025381471,0.0137
G06059086402,0.038409214,0.0112
G06059086502,0.044276461,0.0134
G06059086601,0.045110159,0.0260999999999999
G06073004501,0.039018132,0.0179
G06059086602,0.047652444,0.0121999999999999
G06059086701,0.037164632,0.0209
G06059086702,0.038153188,0.0109
G06029003000,0.052358847,0.0416
G06071011600,0.043201847,0.0286
G06059086901,0.040669699,0.0254
G06059086902,0.027436476,0.0102
G06059087102,0.040193115,0.0111
G06059087105,0.037497028,0.0108
G06059087106,0.029236775,0.0131
G06085503802,0.02969701,0.0168
G06059087404,0.045550199,0.0146
G06059087405,0.056508805,0.0139
G06085513000,0.037979337,0.0083
G06059087503,0.038807563,0.0204999999999999
G06059087504,0.048719003,0.0243999999999999
G06059087602,0.036479282,0.0184
G06065040816,0.043996113,0.0155
G06111005100,0.047064406,0.0172
G06059087704,0.034214094,0.0169
G06019003400,0.045599055,0.048
G06085502102,0.03277156,0.0155
G06059087802,0.037258343,0.0152
G06065045705,0.09237902,0.0454
G06059087806,0.042095575,0.0239
G06095250605,0.036791631,0.0173
G06085502201,0.030123244,0.0093999999999999
G06059087901,0.04054707,0.0154
G06077003406,0.048780477,0.0421999999999999
G06085502202,0.021017497,0.0115
G06059087902,0.051375158,0.0204
G06059088106,0.042805885,0.0146
G06073016608,0.037787289,0.0169
G06077003803,0.039236129,0.0369
G06059088107,0.038565048,0.0178
G06099002302,0.073913624,0.0576
G06037503501,0.044300591,0.0172
G06073004900,0.050317212,0.0293
G06059088203,0.039034973,0.0179
G06059088401,0.029494586,0.0149
G06059088402,0.043946564,0.0179
G06059088602,0.037734971,0.0166
G06101051100,0.049794527,0.0368
G06037650501,0.023789119,0.0105
G06095251902,0.036032825,0.027
G06101050603,0.029977625,0.0242
G06085503001,0.021509835,0.0118999999999999
G06059088701,0.047875036,0.0185
G06081602600,0.0202208,0.0113999999999999
G06089011100,0.039279768,0.0255
G06037209820,0.033689621,0.0225
G06059088802,0.045718321,0.0182
G06059088905,0.03553537,0.0182
G06111006500,0.046894206,0.0174
G06083000102,0.035015437,0.0116
G06059089104,0.041361175,0.0146
G06037550902,0.03800324,0.0138
G06059089107,0.034732567,0.0155
G06059099212,0.03956789,0.0148
G06111003609,0.028345278,0.0118
G06079010016,0.048877446,0.0325
G06059099214,0.028591401,0.0155
G06037576501,0.026065653,0.0167
G06071001305,0.053986255,0.0288
G06099000906,0.024163017,0.0241
G06059099215,0.033387584,0.0123
G06099000908,0.03400572,0.0273
G06073017404,0.024595369,0.0144
G06059099217,0.028144909,0.011
G06059099220,0.040522161,0.0116999999999999
G06059099223,0.029701309,0.0163999999999999
G06065042212,0.034855999,0.0210999999999999
G06059099230,0.028591983,0.013
G06059099231,0.028408729,0.011
G06081610800,0.030402707,0.012
G06059099232,0.032473526,0.012
G06059099233,0.02999494,0.0126
G06067002900,0.025815492,0.0203
G06067005801,0.028966871,0.0182
G06059099234,0.023884998,0.0125
G06059099235,0.026535719,0.0129
G06059099238,0.02775135,0.0112
G06067007202,0.046320434,0.0281
G06075023400,0.034858016,0.0220999999999999
G06037265520,0.020774595,0.0091
G06059099239,0.041342475,0.012
G06059099240,0.047575528,0.0118999999999999
G06067007204,0.044053407,0.0283
G06029004102,0.06665876,0.0425
G06085509801,0.026078058,0.0091
G06059099245,0.02762481,0.0113
G06067007209,0.045527165,0.0286
G06059099305,0.035241735,0.0118
G06059099306,0.032849311,0.0113999999999999
G06019005515,0.039676752,0.0264
G06037135102,0.023532235,0.0159
G06061023700,0.026124249,0.0271
G06059099307,0.043979527,0.0109
G06059099308,0.040407624,0.0104
G06059099309,0.021439614,0.0097
G06099000807,0.029159363,0.0282
G06073017303,0.027436248,0.0126
G06065041810,0.039678264,0.0157
G06059099404,0.031845843,0.011
G06073017304,0.023480696,0.0132
G06059099405,0.035525696,0.0128
G06039000108,0.039624114,0.043
G06019005804,0.054948409,0.037
G06071007407,0.055445099,0.0366
G06039000109,0.063356906,0.0421999999999999
G06019005805,0.033164655,0.0233
G06071007408,0.040249283,0.0277
G06059099408,0.03539311,0.0121
G06059099410,0.048633125,0.0147
G06059099411,0.040883434,0.0128
G06047001003,0.03985666,0.0395
G06065045108,0.036288858,0.031
G06059099412,0.033000296,0.0118
G06047001004,0.030682024,0.0237
G06065045109,0.044809252,0.0338
G06059099413,0.029400887,0.0113999999999999
G06047001005,0.033926626,0.0266999999999999
G06065045110,0.038080066,0.031
G06059099415,0.029567591,0.0103
G06059099416,0.027871287,0.0089
G06059099417,0.03220225,0.0093999999999999
G06059099502,0.044262767,0.0172
G06059099504,0.017872036,0.0116
G06059099506,0.025890686,0.013
G06099000912,0.028791731,0.0196
G06037500900,0.045524785,0.0171
G06059099509,0.019270377,0.0156
G06059099510,0.023292924,0.0139
G06079010602,0.035149109,0.0167
G06059099513,0.025799218,0.0102
G06059099514,0.019071947,0.0104
G06059099604,0.033707247,0.0132
G06059099605,0.030885274,0.0098999999999999
G06059099701,0.04315131,0.0191
G06059099702,0.043523824,0.015
G06059099703,0.032148197,0.0137
G06067006400,0.071403481,0.0408
G06059099801,0.04940702,0.0175
G06073017106,0.031736733,0.0227999999999999
G06059099802,0.034007122,0.0207
G06073017107,0.028458673,0.0107
G06059099803,0.051779565,0.0207
G06073017108,0.024381827,0.0131
G06059099903,0.039604347,0.0144999999999999
G06059099906,0.028803715,0.0116
G06001408900,0.035591034,0.0317
G06059110001,0.031823178,0.0127
G06059110004,0.026316435,0.0121999999999999
G06059110007,0.029019427,0.0123
G06059110008,0.026589921,0.0115
G06059110010,0.024837091,0.0118999999999999
G06059110011,0.02512527,0.013
G06081611800,0.050882691,0.0213
G06059110012,0.022296449,0.0111
G06071009717,0.035057271,0.0237999999999999
G06013325000,0.027906039,0.0161
G06075035300,0.019318718,0.0139
G06059110102,0.026712591,0.0118999999999999
G06065042403,0.037802515,0.0220999999999999
G06059110106,0.028572087,0.0146
G06065042407,0.045681832,0.0254
G06059110108,0.028675913,0.0127
G06065042409,0.046666668,0.0220999999999999
G06059110109,0.035272531,0.0127
G06065042410,0.031413922,0.0199
G06059110111,0.030186923,0.0139999999999999
G06059110114,0.029461976,0.0138
G06059110115,0.034186029,0.0138
G06059110118,0.023553349,0.0092
G06073021000,0.037948416,0.059
G06001409100,0.028682074,0.0283999999999999
G06059110201,0.040181426,0.0156
G06059021825,0.029977633,0.0132
G06067004001,0.021499082,0.0218
G06059110202,0.040329037,0.0208
G06059110301,0.030160121,0.0139999999999999
G06059110302,0.040904632,0.0163999999999999
G06059110401,0.044596013,0.0152
G06059110402,0.05036205,0.0178
G06085512017,0.029084768,0.0162
G06059110500,0.06403646,0.02
G06037293304,0.036734747,0.019
G06059110607,0.055089923,0.0149
G06065042620,0.057537336,0.0216
G06059086801,0.040886082,0.0196
G06061020104,0.043090526,0.0584999999999999
G06037221302,0.033897013,0.0181
G06059086802,0.034718066,0.0196
G06061020105,0.044564796,0.0629
G06067008125,0.022891623,0.0187999999999999
G06061020200,0.041735256,0.0343
G06073020308,0.029780246,0.0169
G06061020300,0.029183248,0.0318
G06061020401,0.043709477,0.0273
G06061020402,0.028395303,0.0233999999999999
G06065042217,0.035494073,0.0154
G06061020601,0.025653487,0.0192
G06061020606,0.026446703,0.0154
G06061020711,0.024164073,0.018
G06061020712,0.025741212,0.0204999999999999
G06061020714,0.030338881,0.0204
G06061020715,0.030938263,0.0210999999999999
G06037222002,0.041032962,0.0268
G06061020805,0.036466868,0.0225
G06037533901,0.050236928,0.0187
G06065045114,0.027733914,0.0295
G06061020806,0.033121603,0.0176
G06065045209,0.0375776,0.0401
G06061020901,0.060323398,0.0265
G06037503401,0.033743849,0.0168
G06061020908,0.042413297,0.0233
G06061021037,0.028042738,0.0154
G06077005303,0.0479424,0.0325
G06085506302,0.025370548,0.0108
G06099003100,0.052617444,0.0312
G06037534101,0.061788629,0.0208
G06061021038,0.038453432,0.0206
G06061021040,0.029577026,0.022
G06061021043,0.02597285,0.0129
G06095252912,0.025038831,0.0194
G06061021044,0.025938272,0.0121999999999999
G06095252913,0.026715768,0.0224
G06061021045,0.038955351,0.0173
G06095252914,0.030013809,0.0224
G06061021046,0.02798855,0.016
G06095252915,0.031005087,0.0167
G06061021106,0.028180529,0.0197999999999999
G06073006500,0.029840027,0.0135
G06061021128,0.038820368,0.0217
G06061021129,0.045811322,0.0236
G06061021130,0.041882109,0.018
G06061021131,0.02956686,0.0206
G06061021203,0.050887411,0.0250999999999999
G06061021304,0.041672441,0.0285
G06089010400,0.048289853,0.0297
G06001432200,0.027195114,0.0146
G06061021309,0.037250401,0.0181
G06061021401,0.047329161,0.0337
G06107002007,0.039036462,0.0243999999999999
G06073015406,0.033021551,0.0159
G06061021403,0.045321195,0.0297
G06061021603,0.033884293,0.0356
G06037460301,0.024077024,0.0146
G06061021604,0.025628243,0.0322
G06101050401,0.033371616,0.0283
G06061021802,0.034681884,0.0324
G06061021901,0.039465096,0.0382
G06061021902,0.031035896,0.0306
G06061022002,0.049024012,0.0401999999999999
G06013302008,0.048992512,0.0227
G06037106111,0.038907617,0.0254
G06065030101,0.062716087,0.0210999999999999
G06061022011,0.037718997,0.0405
G06061022014,0.052932933,0.045
G06061022100,0.029467426,0.0475999999999999
G06073016617,0.027062772,0.0204
G06061022200,0.051622525,0.0458
G06061022400,0.032119689,0.0153
G06061022500,0.023982287,0.0143
G06037109800,0.034257501,0.0237
G06061022900,0.034972305,0.0203
G06061023000,0.027711165,0.0185
G06061023100,0.021039521,0.0105
G06001441501,0.022947234,0.0102
G06071001309,0.033528498,0.0223
G06061023400,0.03641467,0.0218
G06073010112,0.05378331,0.0199
G06059089105,0.0447764,0.0176
G06083000103,0.029811702,0.01
G06061023500,0.02565263,0.0169
G06079010102,0.067573626,0.0200999999999999
G06037552100,0.03410957,0.0171
G06095253201,0.026191991,0.0183
G06075032801,0.01450603,0.0121999999999999
G06061023800,0.031626236,0.027
G06061023900,0.037463293,0.0208
G06029005201,0.041103326,0.0419
G06063000100,0.055363131,0.0366
G06063000201,0.035738698,0.0455999999999999
G06065043517,0.047506118,0.0248
G06037262604,0.019579128,0.0087
G06063000202,0.03765661,0.0552
G06075023200,0.039602667,0.0215
G06029005401,0.035701079,0.023
G06063000300,0.043533266,0.0486
G06107002008,0.036211475,0.0263
G06037262802,0.017980601,0.0129
G06063000400,0.058719181,0.048
G06063000501,0.040158201,0.0443
G06013302010,0.030080792,0.0216
G06037106113,0.034884977,0.0233999999999999
G06065030103,0.053327172,0.0272
G06037106114,0.047368315,0.0336
G06065030104,0.049140359,0.0248
G06065030400,0.043671961,0.0184
G06071003510,0.059291335,0.0266
G06065030502,0.082394775,0.0260999999999999
G06065030602,0.019717739,0.0126
G06065044510,0.081439728,0.0434
G06037221710,0.035636945,0.0260999999999999
G06065030603,0.029794839,0.0113
G06073016701,0.041833838,0.0181
G06065030700,0.037661958,0.0169
G06061020710,0.024075981,0.0187999999999999
G06065030800,0.041349992,0.0231
G06037267404,0.029388144,0.0070999999999999
G06065031002,0.043827025,0.0250999999999999
G06041112202,0.036925651,0.0132
G06065031402,0.035489931,0.0216
G06065031501,0.041097305,0.0204999999999999
G06065044929,0.025888286,0.0299
G06065031502,0.025891245,0.0208
G06065044930,0.029840161,0.0476999999999999
G06065031601,0.044953145,0.0233999999999999
G06073010502,0.044370825,0.0197999999999999
G06065031701,0.043209239,0.0256999999999999
G06065040101,0.052493723,0.0235
G06065040102,0.043977557,0.0207
G06023001000,0.060349508,0.0322
G06065040202,0.049007131,0.0227999999999999
G06075011700,0.005697057,0.0069
G06065040204,0.061206522,0.0301
G06037187102,0.057147606,0.0156
G06065040303,0.061364148,0.0219
G06023001200,0.07600632,0.0277
G06065040402,0.061267917,0.025
G06065040403,0.05512276,0.0191
G06065040404,0.055561669,0.0232
G06005000402,0.04106404,0.0449
G06073013203,0.03287503,0.0203
G06065040502,0.060048436,0.0229
G06073013204,0.042812453,0.0236
G06073019403,0.037432859,0.0207
G06065040604,0.039050168,0.0192999999999999
G06037264000,0.0250563,0.0107
G06065040605,0.055585402,0.0237
G06065040606,0.074531554,0.0286
G06065040607,0.049185794,0.0154
G06065040613,0.037500609,0.0162
G06059052520,0.034581324,0.011
G06065040701,0.031022784,0.0162
G06037462202,0.05190001,0.0108
G06065049600,0.035988081,0.0189
G06083002914,0.026021461,0.0111
G06059021919,0.035136271,0.0088
G06059052521,0.038183682,0.01
G06065040702,0.042677476,0.0177
G06083002915,0.039433076,0.0103
G06065040806,0.036061849,0.0172
G06085504320,0.024101033,0.0135
G06065040807,0.036936833,0.0189
G06085504321,0.02582256,0.0129
G06065040809,0.045561812,0.0181
G06085504323,0.023988755,0.012
G06065040902,0.027159898,0.0186
G06065041001,0.058728493,0.0243
G06065041101,0.049058408,0.0289999999999999
G06065041202,0.038813211,0.0222
G06065041203,0.038645458,0.021
G06073020202,0.056011977,0.0242
G06065041302,0.051910219,0.0227999999999999
G06065041403,0.037502782,0.0147
G06065041404,0.036619681,0.0204999999999999
G06077003407,0.053419567,0.0419
G06065041405,0.046897864,0.0179
G06065041406,0.038096389,0.0179
G06077003409,0.055921063,0.0342
G06065041407,0.037622965,0.021
G06037576200,0.02598344,0.0135
G06085513500,0.030435792,0.023
G06013361000,0.039011909,0.0161
G06065041408,0.041844011,0.0223
G06065041409,0.043543882,0.0155
G06073004700,0.041088523,0.0232
G06065041412,0.050839939,0.0249
G06065041500,0.039997013,0.0208
G06065041600,0.064319718,0.0256999999999999
G06001441927,0.016530694,0.0091
G06065041702,0.04662351,0.0215
G06073020027,0.028151092,0.0137
G06075013200,0.010685902,0.0073
G06065041703,0.048049655,0.0242
G06073020028,0.053217024,0.0141
G06099000805,0.04509433,0.0363
G06059099402,0.04797821,0.0165
G06065041808,0.045942369,0.0168
G06037132502,0.035789877,0.0206
G06073020709,0.036158315,0.0178
G06099000806,0.032932724,0.0282
G06065041809,0.038239096,0.0204
G06073020710,0.035416893,0.0165
G06065041904,0.035059172,0.0176
G06065041906,0.050699111,0.0229
G06065041909,0.057918604,0.0218
G06065041912,0.037515413,0.0162
G06073014102,0.036746932,0.0233999999999999
G06081609602,0.019954256,0.0103
G06037530700,0.040207903,0.0157
G06065041913,0.04443851,0.0167
G06081609603,0.024429134,0.009
G06065042003,0.043627286,0.0172
G06061021039,0.027726227,0.0175
G06073020904,0.039188474,0.0484
G06065042004,0.035496125,0.0155
G06065042007,0.038157087,0.0327
G06065042008,0.036327668,0.018
G06065042009,0.058910993,0.0242
G06065042010,0.067174524,0.0338
G06001428700,0.042838208,0.011
G06065042213,0.062978394,0.0219
G06065042401,0.03328245,0.0169
G06111000400,0.048438794,0.0176
G06065042402,0.042603403,0.0214
G06065042406,0.043184965,0.0241
G06001444100,0.026942417,0.0136
G06065042408,0.047760368,0.0214
G06065042505,0.087984972,0.0339
G06059021828,0.022108011,0.0112
G06067004004,0.01947597,0.0169
G06065042508,0.051303026,0.0269
G06065042509,0.045844433,0.0265
G06067004008,0.030656311,0.0178
G06065042511,0.047715087,0.0269
G06065042513,0.036878367,0.0223
G06067004300,0.053379297,0.0336
G06037531301,0.05223245,0.0225
G06065042514,0.053951024,0.0272
G06037531302,0.054030186,0.0174
G06065042515,0.045471901,0.0322
G06065042519,0.062649145,0.0289999999999999
G06095252605,0.042405779,0.0260999999999999
G06001443001,0.024049177,0.0127
G06037143800,0.018247422,0.0101
G06065042520,0.05101705,0.0279
G06095252606,0.043062268,0.03
G06001443002,0.025168101,0.0132
G06065042521,0.064366381,0.0302999999999999
G06065042617,0.054883343,0.0268
G06065042621,0.043090437,0.0212
G06065042622,0.054141455,0.025
G06037531602,0.040684535,0.0192
G06065042623,0.038454527,0.0225
G06077005106,0.042146315,0.0246
G06081611100,0.024188161,0.0092
G06065042706,0.050827229,0.0265
G06001444400,0.028611779,0.0167
G06065042708,0.039792235,0.0207
G06013331000,0.034096143,0.02
G06065042709,0.026301314,0.024
G06065042711,0.027876537,0.0299
G06085511302,0.016151326,0.0065
G06073014901,0.030046113,0.0153
G06073021100,0.061914338,0.0391
G06017030504,0.047421749,0.0275
G06065042714,0.040220985,0.0192999999999999
G06017030505,0.051515612,0.0423
G06065042715,0.045924207,0.0213
G06065042716,0.033094227,0.0219
G06065042717,0.060941869,0.0319
G06113010401,0.048531702,0.0166
G06099001400,0.047708885,0.0334
G06065042723,0.063322804,0.0291
G06113010402,0.025828276,0.0156
G06017030706,0.03296647,0.0169
G06065042724,0.040144726,0.0189
G06081611700,0.05433456,0.0196
G06065042731,0.049503674,0.0214
G06065042733,0.044053413,0.0172
G06007000604,0.097519319,0.0365
G06065042738,0.040440452,0.0182
G06065042742,0.03339194,0.0195
G06085506000,0.026524927,0.0037
G06065042743,0.03926701,0.0187999999999999
G06065042744,0.069648428,0.0252
G06065042745,0.034731037,0.0248
G06095252607,0.047285112,0.033
G06065042800,0.07481338,0.0312
G06037296901,0.036665563,0.0219
G06065042904,0.060487259,0.0295
G06037531504,0.039561126,0.019
G06007000903,0.066564161,0.0283
G06065043005,0.070662511,0.0283999999999999
G06007000904,0.044757715,0.0237999999999999
G06065043006,0.060174371,0.0321
G06065043007,0.036083951,0.0161
G06065043008,0.046382121,0.0210999999999999
G06065043009,0.049501996,0.0187
G06065043010,0.04254528,0.0224
G06073015200,0.023252059,0.0141999999999999
G06065043217,0.06383619,0.0187999999999999
G06065043222,0.039235019,0.0174
G06059088902,0.041014736,0.0192999999999999
G06073006801,0.030897173,0.0121
G06065043227,0.043924046,0.0174
G06065043235,0.03220708,0.0153
G06073017056,0.028717882,0.0139
G06075042800,0.021854589,0.0104
G06077005206,0.041474049,0.0187999999999999
G06077005210,0.031762148,0.0214
G06065043242,0.042550127,0.0174
G06071002036,0.03361726,0.0163999999999999
G06065043246,0.03156207,0.0189
G06053001300,0.047392941,0.0218
G06037103400,0.031247427,0.0189
G06067005001,0.039532974,0.0325
G06075045100,0.014906465,0.0103
G06089012702,0.05512965,0.0512
G06095253300,0.035543205,0.0283
G06065043247,0.036686203,0.0158
G06065043248,0.034457059,0.0165
G06065043250,0.034339403,0.0182
G06065043256,0.031677687,0.0178
G06065043257,0.050550209,0.0179
G06041110100,0.034559023,0.0125
G06097151504,0.026735608,0.017
G06065043262,0.028993191,0.017
G06065043264,0.029550941,0.018
G06065043265,0.034439615,0.0167
G06085500100,0.032359132,0.012
G06065043266,0.040966293,0.0204
G06065043267,0.020002851,0.0178
G06065043270,0.034321682,0.0182
G06065043271,0.036825832,0.0212
G06065043272,0.026146894,0.0203
G06065043276,0.031787604,0.0179
G06065043278,0.033730571,0.0144999999999999
G06065043311,0.047394965,0.0231
G06037532101,0.0382625,0.0187999999999999
G06065043314,0.041975977,0.0301
G06037203200,0.03876912,0.0243
G06067005101,0.074862704,0.036
G06069000400,0.040003526,0.0266
G06065030503,0.056551774,0.0338
G06075015100,0.005161285,0.0060999999999999
G06019001100,0.070661213,0.0535
G06065043401,0.069267991,0.0426
G06037205120,0.057770752,0.0272
G06065043404,0.032440021,0.0404
G06065043405,0.031453291,0.0411
G06065043503,0.027077007,0.0327999999999999
G06037702102,0.027584911,0.0070999999999999
G06075021200,0.014652308,0.0066
G06081603900,0.023478254,0.0101
G06065043504,0.028329441,0.0250999999999999
G06081612800,0.029233388,0.0077
G06065043505,0.024449393,0.0331
G06081611900,0.049858083,0.013
G06065043506,0.041655286,0.0273
G06065043507,0.057241701,0.0385999999999999
G06065043508,0.061947845,0.0306
G06065043509,0.053163202,0.0266999999999999
G06017031302,0.044379054,0.0461
G06065043512,0.065585727,0.0282
G06019000700,0.079418129,0.0578
G06065043513,0.056252031,0.0301
G06073015703,0.051255507,0.0253
G06037800202,0.041830049,0.0136
G06085501501,0.042281622,0.018
G06065043601,0.04532331,0.0458999999999999
G06019001301,0.057770479,0.0552
G06037800203,0.043454181,0.012
G06085501502,0.039581151,0.019
G06065043602,0.072721362,0.0464
G06065043802,0.040665834,0.0252
G06065043807,0.061073992,0.0219
G06065043809,0.032169587,0.0231
G06065043810,0.027456627,0.0195
G06065043811,0.028190738,0.0229
G06065043813,0.0754242,0.0364
G06065043820,0.027443088,0.0199
G06065043823,0.03468671,0.0157
G06065043900,0.058195706,0.0256999999999999
G06087120800,0.022741301,0.0133
G06065044000,0.073918647,0.0369
G06065044101,0.059173988,0.034
G06065044102,0.047571852,0.0311
G06073016804,0.03884343,0.0206
G06041125000,0.025263825,0.0105
G06059086301,0.040209544,0.0121
G06065044200,0.074332063,0.035
G06065044300,0.055721756,0.0308999999999999
G06065044402,0.039908165,0.051
G06057000102,0.036258394,0.0296
G06065044405,0.039763617,0.0530999999999999
G06067008124,0.033329114,0.0177
G06065044507,0.078528051,0.0521
G06071000403,0.049810142,0.0192
G06067008139,0.029651624,0.0217
G06065044522,0.050367308,0.0602
G06059021812,0.025684262,0.0126
G06071000404,0.029120446,0.0192
G06031000200,0.057276683,0.0423
G06025011000,0.043757475,0.0247
G06073008800,0.043417762,0.02
G06071006603,0.045357316,0.0052
G06073008101,0.021751359,0.0141
G06007002500,0.060028872,0.0446
G06065044602,0.032183321,0.0294
G06037503301,0.044742121,0.0167
G06065044604,0.029450284,0.0306999999999999
G06037503302,0.033215465,0.017
G06065044605,0.03907985,0.0364
G06065030900,0.036510624,0.0237999999999999
G06065044606,0.031091355,0.0342
G06075015400,0.017675665,0.0081
G06065044701,0.030575684,0.0302
G06037910301,0.043475038,0.0167
G06071000903,0.057727122,0.0200999999999999
G06037403500,0.026322029,0.0153
G06085507703,0.026830333,0.0103
G06065044702,0.060663806,0.0562
G06037910302,0.038130522,0.0178
G06065040615,0.034491987,0.0146
G06071000904,0.049254116,0.0246
G06065044806,0.025479211,0.0302
G06065044807,0.050583682,0.0249
G06065044917,0.028964951,0.0223
G06065044918,0.026168336,0.0302999999999999
G06111004704,,0.0203
G06065044919,0.029006448,0.0333
G06037221810,0.076874364,0.0308
G06065044921,0.02557261,0.0227
G06065044922,0.026449726,0.0304
G06073008501,0.03562272,0.0159
G06065044923,0.04290698,0.0243999999999999
G06037240500,0.055758541,0.0355
G06073008502,0.039025844,0.0176
G06065044924,0.045770297,0.0283999999999999
G06073008503,0.025033872,0.0169
G06111004710,0.044626495,0.0144999999999999
G06065044925,0.078927635,0.0332
G06073008504,0.04236641,0.0199
G06111004711,0.045581116,0.0147
G06065044926,0.05481965,0.0349
G06053010400,0.061658156,0.03
G06073008505,0.054372114,0.0197
G06065044927,0.027305545,0.0375999999999999
G06079010002,0.053704488,0.0542
G06065044928,0.024383754,0.0273
G06059087101,0.042305459,0.0192
G06065045000,0.042549714,0.0351
G06037533902,0.064169729,0.0196
G06065045115,0.021735354,0.0263
G06111004901,0.035217009,0.0124
G06065045116,0.026468896,0.0358
G06065045120,0.031163717,0.042
G06085508602,0.018543752,0.0065
G06065045123,0.023501848,0.0247
G06065045124,0.037419324,0.0362
G06065045213,0.05754641,0.0345
G06065045216,0.036970721,0.0272
G06037462800,0.027172468,0.0141999999999999
G06073008507,0.033503473,0.0159
G06065045224,0.051916955,0.0292
G06065045226,0.07851473,0.0366999999999999
G06065045233,0.053445852,0.0248
G06111001401,0.03062161,0.0111
G06067007020,0.032875999,0.0144
G06007003200,0.073507954,0.0532
G06065045302,0.084716006,0.0425
G06065045303,0.055133842,0.0541
G06065045304,0.042394502,0.023
G06075023001,0.028318065,0.0165
G06065045604,0.105678253,0.0588
G06065045605,0.071009775,0.0429
G06065045606,0.034631657,0.0302
G06065045608,0.024603198,0.0272
G06065045609,0.074687756,0.053
G06065045706,0.105267596,0.0493
G06065045707,0.050848022,0.0441999999999999
G06065046101,0.044926356,0.039
G06037543502,0.026306979,0.0148
G06075022704,0.016662756,0.0060999999999999
G06065046103,0.041090763,0.0288
G06065046500,0.098243257,0.0326
G06075023103,0.063178975,0.0332
G06037191901,0.044836285,0.0128
G06065046601,0.023609394,0.0157
G06013334004,0.026103297,0.0185
G06065046700,0.030882707,0.0268
G06017031502,0.027649204,0.0342
G06067007105,0.02912925,0.019
G06065047201,0.046625469,0.072
G06097154201,0.044823858,0.024
G06065047202,0.058005507,0.053
G06037536000,0.039873312,0.0167
G06065048200,0.041424016,0.0186
G06099004000,0.040321892,0.0248
G06085502903,0.023592904,0.0131
G06111006900,0.030382347,0.0136
G06083000502,0.035732807,0.0106
G06065048902,0.047627843,0.021
G06111007510,0.030405813,0.0112
G06013307201,0.04358057,0.0318
G06065049000,0.039268418,0.0196
G06085504322,0.029268998,0.0083
G06083000700,0.034857583,0.0101
G06065049100,0.030677736,0.0377
G06065049700,0.035026814,0.0168
G06037134720,0.037147263,0.0232
G06085504315,0.02364885,0.0124
G06065050300,0.034664299,0.0172
G06065051100,0.035809361,0.0171
G06065051300,0.043975134,0.0288
G06041132200,0.031561524,0.0299
G06065051400,0.02924722,0.0276
G06065940100,0.058704783,0.0749
G06065940400,0.089513047,0.0383
G06065940500,0.031694399,0.0279999999999999
G06065940800,0.026194547,0.0308999999999999
